step,reward,reward_per_step,actor_loss,critic_loss,entropy,learning_rate,kl_divergence,fps_total
97,343.94110107421875,,,,,,,
98,360.0495910644531,,,,,,,
99,364.3655090332031,,,,,,,
100,358.69720458984375,,,,,,,
101,380.0437316894531,,,,,,,
102,356.2137451171875,,,,,,,
103,373.9986877441406,,,,,,,
104,399.07421875,,,,,,,
105,404.1412353515625,,,,,,,
106,440.54718017578125,,,,,,,
107,427.91497802734375,,,,,,,
108,415.5417785644531,,,,,,,
109,463.04931640625,,,,,,,
110,459.6090393066406,,,,,,,
111,461.0053405761719,,,,,,,
112,494.2317199707031,,,,,,,
113,533.3674926757812,,,,,,,
114,542.5577392578125,,,,,,,
115,556.65234375,,,,,,,
116,552.6751708984375,,,,,,,
117,569.9305419921875,,,,,,,
118,573.9520263671875,,,,,,,
119,605.431640625,,,,,,,
120,617.3885498046875,,,,,,,
121,619.8968505859375,,,,,,,
122,678.6312255859375,,,,,,,
123,667.5880126953125,,,,,,,
124,669.3516845703125,,,,,,,
125,683.1116943359375,,,,,,,
126,748.6470336914062,,,,,,,
127,747.9768676757812,,,,,,,
128,784.0968627929688,,,,,,,
129,809.1821899414062,,,,,,,
130,824.3744506835938,,,,,,,
131,855.0234985351562,,,,,,,
132,925.088623046875,,,,,,,
133,876.5419311523438,,,,,,,
134,930.7114868164062,,,,,,,
135,1036.4725341796875,,,,,,,
136,1032.8748779296875,,,,,,,
137,1091.8687744140625,,,,,,,
138,1085.0577392578125,,,,,,,
139,1089.8359375,,,,,,,
140,1193.017333984375,,,,,,,
141,1281.408203125,,,,,,,
142,1236.449462890625,,,,,,,
143,1255.8016357421875,,,,,,,
144,1421.37451171875,,,,,,,
145,1357.35498046875,,,,,,,
146,1506.331787109375,,,,,,,
147,1540.6265869140625,,,,,,,
148,1523.6943359375,,,,,,,
149,1616.736572265625,,,,,,,
150,1589.7276611328125,,,,,,,
151,1725.418212890625,,,,,,,
152,1768.330322265625,,,,,,,
153,1970.9381103515625,,,,,,,
154,2055.36474609375,,,,,,,
155,2090.9716796875,,,,,,,
156,2137.1806640625,,,,,,,
157,2034.564697265625,,,,,,,
158,2233.164306640625,,,,,,,
159,2204.896728515625,,,,,,,
160,2281.5078125,,,,,,,
161,2218.659423828125,,,,,,,
162,2289.28564453125,,,,,,,
163,2345.921875,,,,,,,
164,2441.2509765625,,,,,,,
165,2498.22412109375,,,,,,,
166,2302.7314453125,,,,,,,
167,2349.40966796875,,,,,,,
168,2526.484375,,,,,,,
169,2595.431396484375,,,,,,,
170,2567.935791015625,,,,,,,
171,2606.8271484375,,,,,,,
172,2660.05810546875,,,,,,,
173,2558.45703125,,,,,,,
174,2623.491455078125,,,,,,,
175,2645.9853515625,,,,,,,
176,2699.18359375,,,,,,,
177,2653.236572265625,,,,,,,
178,2643.214111328125,,,,,,,
179,2696.3642578125,,,,,,,
180,2741.506591796875,,,,,,,
181,2800.05419921875,,,,,,,
182,2725.135498046875,,,,,,,
183,2813.959228515625,,,,,,,
184,2982.697998046875,,,,,,,
185,3014.419921875,,,,,,,
186,2818.97998046875,,,,,,,
187,2950.327392578125,,,,,,,
188,3076.4814453125,,,,,,,
189,3129.588134765625,,,,,,,
190,3094.10595703125,,,,,,,
191,2971.0771484375,,,,,,,
192,2965.864990234375,,,,,,,
193,3165.568603515625,,,,,,,
194,3193.870361328125,,,,,,,
195,3231.830322265625,,,,,,,
196,3144.299560546875,,,,,,,
197,3199.95263671875,,,,,,,
198,3348.10595703125,,,,,,,
199,3320.207763671875,,,,,,,
200,3302.1865234375,,,,,,,
201,3483.30712890625,,,,,,,
202,3415.501708984375,,,,,,,
203,3403.8994140625,,,,,,,
204,3358.55712890625,,,,,,,
205,3456.178955078125,,,,,,,
206,3378.425537109375,,,,,,,
207,3404.65576171875,,,,,,,
208,3300.708740234375,,,,,,,
209,3576.638916015625,,,,,,,
210,3675.572998046875,,,,,,,
211,3575.340576171875,,,,,,,
212,3735.778076171875,,,,,,,
213,3690.833984375,,,,,,,
214,3531.354248046875,,,,,,,
215,3611.928466796875,,,,,,,
216,3719.41748046875,,,,,,,
217,3575.54150390625,,,,,,,
218,3688.369873046875,,,,,,,
219,3804.412353515625,,,,,,,
220,3744.777099609375,,,,,,,
221,3968.092529296875,,,,,,,
222,3779.80419921875,,,,,,,
223,3890.05859375,,,,,,,
224,3872.73095703125,,,,,,,
225,3954.096435546875,,,,,,,
226,3968.873291015625,,,,,,,
227,4056.6533203125,,,,,,,
228,4128.720703125,,,,,,,
229,4209.0234375,,,,,,,
230,4207.14794921875,,,,,,,
231,4036.39306640625,,,,,,,
232,4319.72265625,,,,,,,
233,4133.94189453125,,,,,,,
234,4049.8701171875,,,,,,,
235,4198.72998046875,,,,,,,
236,4224.97998046875,,,,,,,
237,4197.14208984375,,,,,,,
238,4115.91259765625,,,,,,,
239,4130.09130859375,,,,,,,
240,4323.91650390625,,,,,,,
241,4331.3828125,,,,,,,
242,4131.30908203125,,,,,,,
243,4116.60986328125,,,,,,,
244,4404.62841796875,,,,,,,
245,4466.49658203125,,,,,,,
246,4410.966796875,,,,,,,
247,4392.8095703125,,,,,,,
248,4312.240234375,,,,,,,
249,4406.86669921875,,,,,,,
250,4563.859375,,,,,,,
251,4491.19482421875,,,,,,,
252,4564.78466796875,,,,,,,
253,4499.7177734375,,,,,,,
254,4483.259765625,,,,,,,
255,4499.02490234375,,,,,,,
256,4584.5966796875,,,,,,,
257,4671.55908203125,,,,,,,
258,4646.9814453125,,,,,,,
259,4484.74267578125,,,,,,,
260,4386.61376953125,,,,,,,
261,4509.83056640625,,,,,,,
262,4664.294921875,,,,,,,
263,4513.22412109375,,,,,,,
264,4490.23291015625,,,,,,,
265,4544.17822265625,,,,,,,
266,4611.36279296875,,,,,,,
267,4657.54736328125,,,,,,,
268,4756.33447265625,,,,,,,
269,4842.705078125,,,,,,,
270,4870.802734375,,,,,,,
271,4724.92626953125,,,,,,,
272,4733.36962890625,,,,,,,
273,4741.33642578125,,,,,,,
274,4871.7099609375,,,,,,,
275,4953.54736328125,,,,,,,
276,4720.388671875,,,,,,,
277,4733.6806640625,,,,,,,
278,4865.1474609375,,,,,,,
279,4769.306640625,,,,,,,
280,5094.41064453125,,,,,,,
281,5040.76611328125,,,,,,,
282,5113.11669921875,,,,,,,
283,5026.60693359375,,,,,,,
284,4872.5810546875,,,,,,,
285,5062.02587890625,,,,,,,
286,5166.375,,,,,,,
287,5090.5205078125,,,,,,,
288,5054.33251953125,,,,,,,
289,5173.63427734375,,,,,,,
290,4928.912109375,,,,,,,
291,4959.892578125,,,,,,,
292,5046.93310546875,,,,,,,
293,5102.3974609375,,,,,,,
294,4968.5888671875,,,,,,,
295,5042.0556640625,,,,,,,
296,5122.5400390625,,,,,,,
297,5048.9111328125,,,,,,,
298,4788.30126953125,,,,,,,
299,5048.6220703125,,,,,,,
300,5039.4248046875,,,,,,,
301,4983.21484375,,,,,,,
302,5174.3525390625,,,,,,,
303,5208.01123046875,,,,,,,
304,5213.05078125,,,,,,,
305,5200.4921875,,,,,,,
306,5126.8681640625,,,,,,,
307,5042.4912109375,,,,,,,
308,5093.84765625,,,,,,,
309,5137.80078125,,,,,,,
310,5094.0068359375,,,,,,,
311,5199.08544921875,,,,,,,
312,5325.42822265625,,,,,,,
313,5199.373046875,,,,,,,
314,5011.87158203125,,,,,,,
315,5102.23681640625,,,,,,,
316,5239.62841796875,,,,,,,
317,5246.98876953125,,,,,,,
318,5222.1171875,,,,,,,
319,5302.32373046875,,,,,,,
320,5372.46630859375,,,,,,,
321,5492.2353515625,,,,,,,
322,5221.900390625,,,,,,,
323,5394.55419921875,,,,,,,
324,5251.2744140625,,,,,,,
325,5408.59375,,,,,,,
326,5261.6630859375,,,,,,,
327,5512.5947265625,,,,,,,
328,5477.619140625,,,,,,,
329,5358.20849609375,,,,,,,
330,5606.34619140625,,,,,,,
331,5399.212890625,,,,,,,
332,5445.98974609375,,,,,,,
333,5482.400390625,,,,,,,
334,5501.99169921875,,,,,,,
335,5544.7861328125,,,,,,,
336,5324.88720703125,,,,,,,
337,5378.8369140625,,,,,,,
338,5435.658203125,,,,,,,
339,5615.04296875,,,,,,,
340,5511.38818359375,,,,,,,
341,5580.1201171875,,,,,,,
342,5641.15673828125,,,,,,,
343,5467.6494140625,,,,,,,
344,5622.7294921875,,,,,,,
345,5629.4609375,,,,,,,
346,5483.40869140625,,,,,,,
347,5545.9453125,,,,,,,
348,5563.25,,,,,,,
349,5440.8818359375,,,,,,,
350,5560.3212890625,,,,,,,
351,5705.419921875,,,,,,,
352,5712.404296875,,,,,,,
353,5822.666015625,,,,,,,
354,5859.36181640625,,,,,,,
355,5859.2255859375,,,,,,,
356,5755.22802734375,,,,,,,
357,5802.8115234375,,,,,,,
358,5697.6142578125,,,,,,,
359,5858.625,,,,,,,
360,5797.619140625,,,,,,,
361,5812.4111328125,,,,,,,
362,5954.82373046875,,,,,,,
363,5912.28466796875,,,,,,,
364,5852.21630859375,,,,,,,
365,5939.67529296875,,,,,,,
366,5910.955078125,,,,,,,
367,5846.2373046875,,,,,,,
368,5925.484375,,,,,,,
369,6012.2724609375,,,,,,,
370,5975.18408203125,,,,,,,
371,5977.984375,,,,,,,
372,5976.732421875,,,,,,,
373,5986.92236328125,,,,,,,
374,5832.07275390625,,,,,,,
375,5932.822265625,,,,,,,
376,5877.0390625,,,,,,,
377,5872.3955078125,,,,,,,
378,5829.4365234375,,,,,,,
379,5987.33056640625,,,,,,,
380,5890.234375,,,,,,,
381,5965.77978515625,,,,,,,
382,5922.43310546875,,,,,,,
383,5917.89404296875,,,,,,,
384,5887.04541015625,,,,,,,
385,5966.8203125,,,,,,,
386,5971.79931640625,,,,,,,
387,5959.67919921875,,,,,,,
388,5892.873046875,,,,,,,
389,6141.3173828125,,,,,,,
390,6185.1875,,,,,,,
391,6044.1728515625,,,,,,,
392,6070.71728515625,,,,,,,
393,6023.6162109375,,,,,,,
394,6116.91259765625,,,,,,,
395,6208.9130859375,,,,,,,
396,6038.5556640625,,,,,,,
397,6204.423828125,,,,,,,
398,6178.20849609375,,,,,,,
399,6030.34912109375,,,,,,,
400,6237.744140625,,,,,,,
401,6190.11181640625,,,,,,,
402,6094.14599609375,,,,,,,
403,6335.51611328125,,,,,,,
404,6355.861328125,,,,,,,
405,6103.78125,,,,,,,
406,6116.9873046875,,,,,,,
407,6271.33251953125,,,,,,,
408,6308.64599609375,,,,,,,
409,6268.3681640625,,,,,,,
410,6199.51220703125,,,,,,,
411,6217.330078125,,,,,,,
412,6186.73193359375,,,,,,,
413,6139.0673828125,,,,,,,
414,6113.5830078125,,,,,,,
415,6325.875,,,,,,,
416,6379.560546875,,,,,,,
417,6369.86279296875,,,,,,,
418,6344.72314453125,,,,,,,
419,6230.17724609375,,,,,,,
420,6289.20654296875,,,,,,,
421,6449.970703125,,,,,,,
422,6474.51318359375,,,,,,,
423,6306.69677734375,,,,,,,
424,6407.15869140625,,,,,,,
425,6343.0849609375,,,,,,,
426,6292.548828125,,,,,,,
427,6257.248046875,,,,,,,
428,6222.8642578125,,,,,,,
429,6452.638671875,,,,,,,
430,6321.111328125,,,,,,,
431,6343.50048828125,,,,,,,
432,6287.7412109375,,,,,,,
433,6437.8505859375,,,,,,,
434,6348.232421875,,,,,,,
435,6329.361328125,,,,,,,
436,6444.85986328125,,,,,,,
437,6248.17724609375,,,,,,,
438,6550.74609375,,,,,,,
439,6505.2216796875,,,,,,,
440,6570.94970703125,,,,,,,
441,6407.99365234375,,,,,,,
442,6338.58837890625,,,,,,,
443,6562.47802734375,,,,,,,
444,6654.80712890625,,,,,,,
445,6476.20947265625,,,,,,,
446,6254.2685546875,,,,,,,
447,6375.35791015625,,,,,,,
448,6512.64501953125,,,,,,,
449,6677.51025390625,,,,,,,
450,6372.126953125,,,,,,,
451,6488.462890625,,,,,,,
452,6146.033203125,,,,,,,
453,6274.54736328125,,,,,,,
454,6491.962890625,,,,,,,
455,6404.02099609375,,,,,,,
456,6337.0322265625,,,,,,,
457,6578.01123046875,,,,,,,
458,6556.32666015625,,,,,,,
459,6611.29736328125,,,,,,,
460,6369.39697265625,,,,,,,
461,6474.95361328125,,,,,,,
462,6617.9443359375,,,,,,,
463,6554.49365234375,,,,,,,
464,6601.08740234375,,,,,,,
465,6229.83544921875,,,,,,,
466,6387.94287109375,,,,,,,
467,6417.21484375,,,,,,,
468,6564.2724609375,,,,,,,
469,6711.71728515625,,,,,,,
470,6540.1435546875,,,,,,,
471,6737.7822265625,,,,,,,
472,6579.392578125,,,,,,,
473,6607.71044921875,,,,,,,
474,6764.7998046875,,,,,,,
475,6563.537109375,,,,,,,
476,6646.83544921875,,,,,,,
477,6600.42626953125,,,,,,,
478,6537.87744140625,,,,,,,
479,6758.16748046875,,,,,,,
480,6775.9755859375,,,,,,,
481,6723.9736328125,,,,,,,
482,6795.70361328125,,,,,,,
483,6539.57177734375,,,,,,,
484,6691.48876953125,,,,,,,
485,6419.79248046875,,,,,,,
486,6338.5498046875,,,,,,,
487,6781.63037109375,,,,,,,
488,6693.72412109375,,,,,,,
489,6662.62255859375,,,,,,,
490,6399.23974609375,,,,,,,
491,6580.39599609375,,,,,,,
492,6563.17041015625,,,,,,,
493,6777.48486328125,,,,,,,
494,6912.61376953125,,,,,,,
495,6515.1337890625,,,,,,,
496,6706.28662109375,,,,,,,
497,6706.255859375,,,,,,,
498,6552.85107421875,,,,,,,
499,6569.755859375,,,,,,,
500,6639.5380859375,,,,,,,
501,6721.5166015625,,,,,,,
502,6823.36376953125,,,,,,,
503,6700.927734375,,,,,,,
504,6708.6240234375,,,,,,,
505,6807.2705078125,,,,,,,
506,6847.19873046875,,,,,,,
507,6859.95751953125,,,,,,,
508,6906.1083984375,,,,,,,
509,6931.5546875,,,,,,,
510,6660.998046875,,,,,,,
511,6683.75244140625,,,,,,,
512,6634.794921875,,,,,,,
513,6926.966796875,,,,,,,
514,7003.53564453125,,,,,,,
515,6936.16064453125,,,,,,,
516,6792.3212890625,,,,,,,
517,6877.46484375,,,,,,,
518,6861.310546875,,,,,,,
519,6591.802734375,,,,,,,
520,6705.87353515625,,,,,,,
521,6885.5654296875,,,,,,,
522,6669.70068359375,,,,,,,
523,6778.8837890625,,,,,,,
524,6996.6318359375,,,,,,,
525,6778.9267578125,,,,,,,
526,6909.2802734375,,,,,,,
527,6915.82177734375,,,,,,,
528,6822.19970703125,,,,,,,
529,6943.66796875,,,,,,,
530,6953.0859375,,,,,,,
531,7004.32861328125,,,,,,,
532,6925.740234375,,,,,,,
533,6859.1708984375,,,,,,,
534,7005.31982421875,,,,,,,
535,6828.3583984375,,,,,,,
536,6800.3916015625,,,,,,,
537,6828.294921875,,,,,,,
538,6749.3466796875,,,,,,,
539,6841.07568359375,,,,,,,
540,6858.701171875,,,,,,,
541,6680.0947265625,,,,,,,
542,6966.20361328125,,,,,,,
543,6978.291015625,,,,,,,
544,6982.53466796875,,,,,,,
545,6929.7275390625,,,,,,,
546,6918.1123046875,,,,,,,
547,6944.595703125,,,,,,,
548,7037.98779296875,,,,,,,
549,6893.13623046875,,,,,,,
550,6904.751953125,,,,,,,
551,6912.79443359375,,,,,,,
552,6814.1416015625,,,,,,,
553,7019.22314453125,,,,,,,
554,6611.48046875,,,,,,,
555,6622.28662109375,,,,,,,
556,6602.69775390625,,,,,,,
557,6842.890625,,,,,,,
558,6910.85498046875,,,,,,,
559,6742.3623046875,,,,,,,
560,6902.93994140625,,,,,,,
561,6972.7587890625,,,,,,,
562,7023.73681640625,,,,,,,
563,7071.24755859375,,,,,,,
564,6805.0673828125,,,,,,,
565,6926.3525390625,,,,,,,
566,6951.8134765625,,,,,,,
567,7123.38720703125,,,,,,,
568,6948.0517578125,,,,,,,
569,6901.2978515625,,,,,,,
570,6938.78125,,,,,,,
571,7072.693359375,,,,,,,
572,7040.81591796875,,,,,,,
573,7250.5830078125,,,,,,,
574,7044.9462890625,,,,,,,
575,6992.64794921875,,,,,,,
576,7196.27734375,,,,,,,
577,7083.263671875,,,,,,,
578,7152.185546875,,,,,,,
579,7092.43359375,,,,,,,
580,7064.40185546875,,,,,,,
581,6915.35693359375,,,,,,,
582,6854.35791015625,,,,,,,
583,7058.17431640625,,,,,,,
584,7068.90625,,,,,,,
585,7176.59375,,,,,,,
586,7000.64990234375,,,,,,,
587,6782.5498046875,,,,,,,
588,7126.794921875,,,,,,,
589,7027.61376953125,,,,,,,
590,7041.30126953125,,,,,,,
591,6882.38037109375,,,,,,,
592,6808.9462890625,,,,,,,
593,6980.7373046875,,,,,,,
594,7094.734375,,,,,,,
595,6894.05859375,,,,,,,
596,6787.99365234375,,,,,,,
597,6916.59814453125,,,,,,,
598,6937.24462890625,,,,,,,
599,7019.537109375,,,,,,,
600,7081.9697265625,,,,,,,
601,6941.384765625,,,,,,,
602,6974.34814453125,,,,,,,
603,6709.04443359375,,,,,,,
604,6893.4560546875,,,,,,,
605,7212.12548828125,,,,,,,
606,7079.6767578125,,,,,,,
607,7096.71484375,,,,,,,
608,7191.5205078125,,,,,,,
609,7151.10302734375,,,,,,,
610,6646.49609375,,,,,,,
611,7088.330078125,,,,,,,
612,7178.4697265625,,,,,,,
613,6947.85986328125,,,,,,,
614,6996.87158203125,,,,,,,
615,7115.5498046875,,,,,,,
616,6888.7099609375,,,,,,,
617,7067.021484375,,,,,,,
618,7114.09033203125,,,,,,,
619,6999.1650390625,,,,,,,
620,7093.3447265625,,,,,,,
621,7091.55126953125,,,,,,,
622,7196.9541015625,,,,,,,
623,7165.02880859375,,,,,,,
624,7103.32421875,,,,,,,
625,7097.8828125,,,,,,,
626,7142.55859375,,,,,,,
627,7219.97412109375,,,,,,,
628,7135.95849609375,,,,,,,
629,7101.298828125,,,,,,,
630,7191.716796875,,,,,,,
631,7013.482421875,,,,,,,
632,7073.541015625,,,,,,,
633,7135.5390625,,,,,,,
634,7022.5068359375,,,,,,,
635,7327.19970703125,,,,,,,
636,7139.9296875,,,,,,,
637,7033.52001953125,,,,,,,
638,7023.23095703125,,,,,,,
639,6787.12841796875,,,,,,,
640,6852.79541015625,,,,,,,
641,6833.0146484375,,,,,,,
642,7124.0390625,,,,,,,
643,7311.74560546875,,,,,,,
644,7225.6240234375,,,,,,,
645,7042.8525390625,,,,,,,
646,6969.52490234375,,,,,,,
647,7298.43798828125,,,,,,,
648,7241.75048828125,,,,,,,
649,7142.00341796875,,,,,,,
650,6973.55859375,,,,,,,
651,7251.81005859375,,,,,,,
652,7144.00439453125,,,,,,,
653,7029.005859375,,,,,,,
654,6957.47216796875,,,,,,,
655,7056.94287109375,,,,,,,
656,7110.091796875,,,,,,,
657,7047.58837890625,,,,,,,
658,7193.693359375,,,,,,,
659,7325.49365234375,,,,,,,
660,6929.87109375,,,,,,,
661,7203.66845703125,,,,,,,
662,7236.2587890625,,,,,,,
663,7230.595703125,,,,,,,
664,7342.384765625,,,,,,,
665,7495.26416015625,,,,,,,
666,7324.26416015625,,,,,,,
667,7293.90869140625,,,,,,,
668,7084.283203125,,,,,,,
669,7114.9306640625,,,,,,,
670,6993.86181640625,,,,,,,
671,7107.78857421875,,,,,,,
672,6991.3271484375,,,,,,,
673,7256.18115234375,,,,,,,
674,7216.90625,,,,,,,
675,7390.9091796875,,,,,,,
676,7225.33544921875,,,,,,,
677,7086.59619140625,,,,,,,
678,6975.37744140625,,,,,,,
679,7041.9111328125,,,,,,,
680,6925.04150390625,,,,,,,
681,7244.044921875,,,,,,,
682,7391.68994140625,,,,,,,
683,7364.62353515625,,,,,,,
684,7264.921875,,,,,,,
685,7393.765625,,,,,,,
686,7426.18505859375,,,,,,,
687,7069.126953125,,,,,,,
688,7284.88525390625,,,,,,,
689,7272.62158203125,,,,,,,
690,7444.45556640625,,,,,,,
691,7220.11865234375,,,,,,,
692,7243.8349609375,,,,,,,
693,7366.712890625,,,,,,,
694,7395.51220703125,,,,,,,
695,7366.6171875,,,,,,,
696,7434.0791015625,,,,,,,
697,7163.7705078125,,,,,,,
698,7238.84619140625,,,,,,,
699,7099.58154296875,,,,,,,
700,7340.5947265625,,,,,,,
701,7404.68212890625,,,,,,,
702,7260.99755859375,,,,,,,
703,7196.2177734375,,,,,,,
704,7127.486328125,,,,,,,
705,7237.4853515625,,,,,,,
706,7027.00341796875,,,,,,,
707,7048.49755859375,,,,,,,
708,7203.37744140625,,,,,,,
709,7253.52099609375,,,,,,,
710,7393.9462890625,,,,,,,
711,7130.2998046875,,,,,,,
712,7241.68115234375,,,,,,,
713,7335.98486328125,,,,,,,
714,7090.17431640625,,,,,,,
715,7207.1728515625,,,,,,,
716,7269.20068359375,,,,,,,
717,7226.5224609375,,,,,,,
718,7307.9384765625,,,,,,,
719,7505.046875,,,,,,,
720,7296.12158203125,,,,,,,
721,7424.7041015625,,,,,,,
722,7468.60693359375,,,,,,,
723,7244.29296875,,,,,,,
724,7193.5,,,,,,,
725,7256.07177734375,,,,,,,
726,7318.96923828125,,,,,,,
727,7331.384765625,,,,,,,
728,7325.44091796875,,,,,,,
729,7261.61865234375,,,,,,,
730,7259.91552734375,,,,,,,
731,7407.90966796875,,,,,,,
732,7216.29345703125,,,,,,,
733,7313.078125,,,,,,,
734,7098.55712890625,,,,,,,
735,7356.392578125,,,,,,,
736,7384.42626953125,,,,,,,
737,7167.18212890625,,,,,,,
738,7317.64990234375,,,,,,,
739,7196.1572265625,,,,,,,
740,7471.0166015625,,,,,,,
741,7241.02001953125,,,,,,,
742,7350.37060546875,,,,,,,
743,7312.240234375,,,,,,,
744,7266.58349609375,,,,,,,
745,7469.62255859375,,,,,,,
746,7405.4375,,,,,,,
747,7514.96923828125,,,,,,,
748,7286.05029296875,,,,,,,
749,7203.109375,,,,,,,
750,7422.5830078125,,,,,,,
751,7585.02099609375,,,,,,,
752,7410.0693359375,,,,,,,
753,7073.24560546875,,,,,,,
754,7443.9873046875,,,,,,,
755,7300.681640625,,,,,,,
756,7359.703125,,,,,,,
757,7228.46240234375,,,,,,,
758,7242.3193359375,,,,,,,
759,7294.24365234375,,,,,,,
760,7429.2021484375,,,,,,,
761,7507.1328125,,,,,,,
762,7615.919921875,,,,,,,
763,7631.775390625,,,,,,,
764,7488.4541015625,,,,,,,
765,7383.64111328125,,,,,,,
766,7398.3896484375,,,,,,,
767,7535.9462890625,,,,,,,
768,7445.4111328125,,,,,,,
769,7630.76025390625,,,,,,,
770,7686.58154296875,,,,,,,
771,7696.92626953125,,,,,,,
772,7552.31005859375,,,,,,,
773,7666.81298828125,,,,,,,
774,7496.2666015625,,,,,,,
775,7605.291015625,,,,,,,
776,7467.33349609375,,,,,,,
777,7573.81494140625,,,,,,,
778,7610.75439453125,,,,,,,
779,7599.87548828125,,,,,,,
780,7714.19921875,,,,,,,
781,7456.3974609375,,,,,,,
782,7654.01171875,,,,,,,
783,7594.97412109375,,,,,,,
784,7518.38671875,,,,,,,
785,7681.92333984375,,,,,,,
786,7816.19189453125,,,,,,,
787,7653.02001953125,,,,,,,
788,7755.0546875,,,,,,,
789,7873.65087890625,,,,,,,
790,7491.1142578125,,,,,,,
791,7612.84423828125,,,,,,,
792,7864.55419921875,,,,,,,
793,7638.38623046875,,,,,,,
794,7748.3984375,,,,,,,
795,7686.5693359375,,,,,,,
796,7520.7509765625,,,,,,,
797,7582.73193359375,,,,,,,
798,7746.57470703125,,,,,,,
799,7676.59912109375,,,,,,,
800,7684.794921875,,,,,,,
801,7878.5693359375,,,,,,,
802,7756.5341796875,,,,,,,
803,7545.4736328125,,,,,,,
804,7419.75341796875,,,,,,,
805,7548.8740234375,,,,,,,
806,7411.9521484375,,,,,,,
807,7742.138671875,,,,,,,
808,7731.05712890625,,,,,,,
809,7543.9384765625,,,,,,,
810,7598.47802734375,,,,,,,
811,7709.29833984375,,,,,,,
812,7634.61474609375,,,,,,,
813,7675.64208984375,,,,,,,
814,7577.61083984375,,,,,,,
815,7707.19873046875,,,,,,,
816,7579.5400390625,,,,,,,
817,7521.353515625,,,,,,,
818,7573.31103515625,,,,,,,
819,7787.61962890625,,,,,,,
820,7401.52001953125,,,,,,,
821,7556.5947265625,,,,,,,
822,7603.10400390625,,,,,,,
823,7721.8349609375,,,,,,,
824,7687.81591796875,,,,,,,
825,7734.16943359375,,,,,,,
826,7642.90185546875,,,,,,,
